source,target,index,stage,hus1b,slc22a1,loc100132354,slc22a16,abca12,c10orf41,c4orf6,c9orf129,cd1c,trim36,afap1l1,c6orf176,cabyr,ccdc146,ces8
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,2,negative,1,0,4,0,4,4,3,4,1,4,0,4,1,0,4
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,3,negative,1,1,3,1,3,3,3,3,1,3,1,3,1,1,3
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,4,negative,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,5,negative,3,2,1,2,1,0,2,2,2,1,2,2,1,2,2
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,6,negative,3,3,1,3,1,1,1,1,3,1,3,1,2,3,1
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,7,negative,4,4,0,4,1,2,0,0,3,0,3,0,4,4,0
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,8,negative,4,4,0,4,0,1,0,0,4,0,4,0,4,4,0
TCGA-B8-5546-01,TCGA-A3-A8CQ-01,9,negative,4,4,0,4,0,0,0,0,4,0,4,0,4,4,0
TCGA-B8-5546-01,TCGA-CJ-4870-01,0,positive,0,0,4,0,4,3,4,4,0,4,0,4,0,0,0
TCGA-B8-5546-01,TCGA-CJ-4870-01,1,positive,0,0,4,0,4,3,4,4,0,4,0,4,0,0,0
TCGA-B8-5546-01,TCGA-CJ-4870-01,2,positive,0,0,4,0,3,3,4,4,1,4,0,4,0,0,0
TCGA-B8-5546-01,TCGA-CJ-4870-01,3,positive,1,1,3,1,3,3,3,3,1,3,1,3,1,1,1
TCGA-B8-5546-01,TCGA-CJ-4870-01,4,positive,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1
TCGA-B8-5546-01,TCGA-CJ-4870-01,5,positive,3,2,2,2,2,3,1,2,2,2,2,2,2,2,2
TCGA-B8-5546-01,TCGA-CJ-4870-01,6,positive,3,3,1,3,1,3,1,1,3,1,3,1,3,3,3
TCGA-B8-5546-01,TCGA-CJ-4870-01,7,positive,4,4,0,4,1,1,0,0,3,0,4,0,4,4,4
TCGA-B8-5546-01,TCGA-CJ-4870-01,8,positive,4,4,0,4,0,0,0,0,4,0,4,0,4,4,4
TCGA-B8-5546-01,TCGA-CJ-4870-01,9,positive,4,4,0,4,0,0,0,0,4,0,4,0,4,4,4
TCGA-B8-5549-01,TCGA-BP-5202-01,0,positive,0,0,4,4,0,0,4,0,4,0,0,0,0,4,0
TCGA-B8-5549-01,TCGA-BP-5202-01,1,positive,0,0,4,4,0,0,4,0,4,0,0,0,0,4,0
TCGA-B8-5549-01,TCGA-BP-5202-01,2,positive,0,0,4,4,0,0,4,0,4,0,0,0,0,4,0
TCGA-B8-5549-01,TCGA-BP-5202-01,3,positive,1,1,3,3,1,1,3,1,3,1,1,1,1,3,1
TCGA-B8-5549-01,TCGA-BP-5202-01,4,positive,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2
TCGA-B8-5549-01,TCGA-BP-5202-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5549-01,TCGA-BP-5202-01,6,positive,3,3,1,1,3,3,1,3,1,3,3,3,3,1,3
TCGA-B8-5549-01,TCGA-BP-5202-01,7,positive,4,4,0,0,4,4,0,4,0,4,4,4,4,0,4
TCGA-B8-5549-01,TCGA-BP-5202-01,8,positive,4,4,0,0,4,4,0,4,0,4,4,4,4,0,4
TCGA-B8-5549-01,TCGA-BP-5202-01,9,positive,4,4,0,0,4,4,0,4,0,4,4,4,4,0,4
TCGA-B8-5549-01,TCGA-CZ-4854-01,0,negative,0,0,4,4,0,0,0,0,4,0,0,0,4,4,0
TCGA-B8-5549-01,TCGA-CZ-4854-01,1,negative,0,0,4,4,0,0,0,0,4,0,0,0,4,4,0
TCGA-B8-5549-01,TCGA-CZ-4854-01,2,negative,0,0,3,4,0,0,1,0,4,0,0,0,4,4,0
TCGA-B8-5549-01,TCGA-CZ-4854-01,3,negative,1,1,3,3,1,1,1,1,3,1,1,1,3,3,1
TCGA-B8-5549-01,TCGA-CZ-4854-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5549-01,TCGA-CZ-4854-01,5,negative,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5549-01,TCGA-CZ-4854-01,6,negative,3,3,1,1,3,3,3,3,1,3,3,3,1,1,3
TCGA-B8-5549-01,TCGA-CZ-4854-01,7,negative,4,3,1,0,4,4,3,4,1,4,4,4,0,1,4
TCGA-B8-5549-01,TCGA-CZ-4854-01,8,negative,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4
TCGA-B8-5549-01,TCGA-CZ-4854-01,9,negative,4,4,0,0,4,4,4,4,0,4,4,4,0,0,4
TCGA-B8-5549-01,TCGA-CZ-5452-01,0,negative,0,4,4,4,0,0,0,0,4,0,4,0,0,4,0
TCGA-B8-5549-01,TCGA-CZ-5452-01,1,negative,0,4,4,4,0,0,0,0,4,0,4,0,0,4,0
TCGA-B8-5549-01,TCGA-CZ-5452-01,2,negative,0,4,3,4,0,0,1,0,4,0,4,1,0,4,0
TCGA-B8-5549-01,TCGA-CZ-5452-01,3,negative,1,3,3,3,1,1,1,1,3,1,3,1,1,3,1
TCGA-B8-5549-01,TCGA-CZ-5452-01,4,negative,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2
TCGA-B8-5549-01,TCGA-CZ-5452-01,5,negative,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5549-01,TCGA-CZ-5452-01,6,negative,3,0,1,1,3,3,3,3,1,3,1,3,3,1,3
TCGA-B8-5549-01,TCGA-CZ-5452-01,7,negative,4,0,1,0,4,4,3,4,0,4,0,3,4,1,4
TCGA-B8-5549-01,TCGA-CZ-5452-01,8,negative,4,0,0,0,4,4,4,4,0,4,0,4,4,0,4
TCGA-B8-5549-01,TCGA-CZ-5452-01,9,negative,4,0,0,0,4,4,4,4,0,4,0,4,4,0,4
TCGA-B8-5551-01,TCGA-DV-5576-01,0,negative,4,4,0,4,4,4,4,4,0,1,0,4,0,0,0
TCGA-B8-5551-01,TCGA-DV-5576-01,1,negative,4,4,0,4,4,4,4,4,0,0,0,4,0,0,0
TCGA-B8-5551-01,TCGA-DV-5576-01,2,negative,3,4,0,3,4,4,3,3,0,0,0,3,0,0,1
TCGA-B8-5551-01,TCGA-DV-5576-01,3,negative,3,3,1,3,3,3,3,3,1,1,1,3,1,1,1
TCGA-B8-5551-01,TCGA-DV-5576-01,4,negative,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
TCGA-B8-5551-01,TCGA-DV-5576-01,5,negative,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5551-01,TCGA-DV-5576-01,6,negative,1,1,3,0,1,1,1,1,3,2,3,1,3,3,3
TCGA-B8-5551-01,TCGA-DV-5576-01,7,negative,1,0,4,0,0,0,1,1,4,3,4,1,4,4,3
TCGA-B8-5551-01,TCGA-DV-5576-01,8,negative,0,0,4,0,0,0,0,0,4,4,4,0,4,4,4
TCGA-B8-5551-01,TCGA-DV-5576-01,9,negative,0,0,4,4,0,0,0,0,4,4,4,0,4,4,4
TCGA-B8-5551-01,TCGA-G6-A5PC-01,0,positive,4,4,0,0,4,0,0,0,0,0,1,0,4,0,0
TCGA-B8-5551-01,TCGA-G6-A5PC-01,1,positive,4,4,0,0,4,0,0,0,0,0,1,0,4,0,0
TCGA-B8-5551-01,TCGA-G6-A5PC-01,2,positive,3,4,0,1,3,0,0,0,0,0,1,0,4,0,1
TCGA-B8-5551-01,TCGA-G6-A5PC-01,3,positive,2,3,1,1,3,1,1,1,1,1,1,1,3,1,1
TCGA-B8-5551-01,TCGA-G6-A5PC-01,4,positive,1,2,1,1,2,2,2,2,2,1,0,2,2,2,1
TCGA-B8-5551-01,TCGA-G6-A5PC-01,5,positive,1,2,2,2,2,3,3,2,2,2,1,2,2,2,2
TCGA-B8-5551-01,TCGA-G6-A5PC-01,6,positive,0,1,3,3,1,3,3,3,3,3,2,3,1,3,2
TCGA-B8-5551-01,TCGA-G6-A5PC-01,7,positive,1,0,3,3,1,4,4,3,4,4,3,4,0,4,3
TCGA-B8-5551-01,TCGA-G6-A5PC-01,8,positive,1,0,4,4,0,4,4,4,4,4,4,4,0,4,4
TCGA-B8-5551-01,TCGA-G6-A5PC-01,9,positive,0,0,4,4,0,4,4,4,4,4,4,4,0,4,4
TCGA-B8-5552-01,TCGA-CJ-6033-01,0,positive,0,0,4,4,0,0,0,0,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-CJ-6033-01,1,positive,0,0,4,4,0,0,0,0,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-CJ-6033-01,2,positive,0,0,4,4,0,0,0,0,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-CJ-6033-01,3,positive,1,1,3,3,1,1,1,1,3,1,3,1,1,3,3
TCGA-B8-5552-01,TCGA-CJ-6033-01,4,positive,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5552-01,TCGA-CJ-6033-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5552-01,TCGA-CJ-6033-01,6,positive,3,3,1,1,3,3,3,3,1,3,1,3,3,1,1
TCGA-B8-5552-01,TCGA-CJ-6033-01,7,positive,4,3,0,0,4,3,4,4,0,4,0,4,3,0,0
TCGA-B8-5552-01,TCGA-CJ-6033-01,8,positive,4,4,0,0,4,4,4,4,0,4,0,4,4,0,0
TCGA-B8-5552-01,TCGA-CJ-6033-01,9,positive,4,4,0,0,4,4,4,4,0,4,0,4,4,0,0
TCGA-B8-5552-01,TCGA-DV-5575-01,0,negative,0,4,0,4,0,0,0,4,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-DV-5575-01,1,negative,0,4,0,4,0,0,0,4,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-DV-5575-01,2,negative,0,4,0,4,0,0,0,4,4,0,4,0,0,4,4
TCGA-B8-5552-01,TCGA-DV-5575-01,3,negative,1,3,1,3,1,1,1,3,3,1,3,1,1,3,3
TCGA-B8-5552-01,TCGA-DV-5575-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5552-01,TCGA-DV-5575-01,5,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-5552-01,TCGA-DV-5575-01,6,negative,3,1,3,1,3,3,3,1,1,3,1,3,3,1,1
TCGA-B8-5552-01,TCGA-DV-5575-01,7,negative,4,0,4,0,4,4,4,0,1,3,0,4,4,1,0
TCGA-B8-5552-01,TCGA-DV-5575-01,8,negative,4,0,4,0,4,4,4,0,0,4,0,4,4,0,0
TCGA-B8-5552-01,TCGA-DV-5575-01,9,negative,4,0,4,0,4,4,4,0,0,4,0,4,4,0,0
TCGA-B8-5552-01,TCGA-EU-5905-01,0,negative,4,4,0,0,0,4,0,0,0,0,4,4,4,4,0
TCGA-B8-5552-01,TCGA-EU-5905-01,1,negative,4,4,0,0,0,4,0,0,0,0,4,4,4,4,0
TCGA-B8-5552-01,TCGA-EU-5905-01,2,negative,4,4,0,0,0,4,0,0,0,0,4,4,3,4,0
TCGA-B8-5552-01,TCGA-EU-5905-01,3,negative,3,3,1,1,1,3,1,1,1,1,3,3,2,3,1
TCGA-B8-5552-01,TCGA-EU-5905-01,4,negative,3,2,1,1,2,2,2,1,2,1,2,3,1,3,2
TCGA-B8-5552-01,TCGA-EU-5905-01,5,negative,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2
TCGA-B8-5552-01,TCGA-EU-5905-01,6,negative,1,1,2,3,3,1,3,3,3,3,1,1,0,1,3
TCGA-B8-5552-01,TCGA-EU-5905-01,7,negative,0,0,3,4,4,0,4,3,4,4,0,1,1,0,3
TCGA-B8-5552-01,TCGA-EU-5905-01,8,negative,0,0,4,4,4,0,4,4,4,4,0,0,1,0,4
TCGA-B8-5552-01,TCGA-EU-5905-01,9,negative,0,0,4,4,4,0,4,4,4,4,0,0,1,0,4
TCGA-B8-5553-01,TCGA-A3-3373-01,0,negative,0,4,4,4,0,0,4,4,0,4,0,0,0,4,4
TCGA-B8-5553-01,TCGA-A3-3373-01,1,negative,0,4,4,4,0,0,4,4,0,4,0,0,0,4,4
TCGA-B8-5553-01,TCGA-A3-3373-01,2,negative,0,4,4,4,0,0,4,4,1,4,0,1,0,4,4
TCGA-B8-5553-01,TCGA-A3-3373-01,3,negative,1,3,3,3,1,1,3,3,3,3,1,2,1,3,3
TCGA-B8-5553-01,TCGA-A3-3373-01,4,negative,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2
TCGA-B8-5553-01,TCGA-A3-3373-01,5,negative,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2
TCGA-B8-5553-01,TCGA-A3-3373-01,6,negative,3,1,1,1,3,3,1,1,3,1,3,3,3,1,1
TCGA-B8-5553-01,TCGA-A3-3373-01,7,negative,4,0,0,0,4,4,0,0,3,0,4,3,4,0,0
TCGA-B8-5553-01,TCGA-A3-3373-01,8,negative,4,0,0,0,4,4,0,0,3,0,4,4,4,0,0
TCGA-B8-5553-01,TCGA-A3-3373-01,9,negative,4,0,0,0,4,4,0,0,2,0,4,4,4,0,0
TCGA-B8-A54E-01,TCGA-BP-4330-01,0,positive,0,0,4,0,4,0,4,4,4,4,0,4,4,0,4
TCGA-B8-A54E-01,TCGA-BP-4330-01,1,positive,0,0,4,0,4,0,4,4,4,4,0,4,4,0,4
TCGA-B8-A54E-01,TCGA-BP-4330-01,2,positive,0,0,4,0,3,0,4,4,4,3,0,4,4,1,3
TCGA-B8-A54E-01,TCGA-BP-4330-01,3,positive,1,1,3,1,2,1,3,3,3,3,1,3,3,1,2
TCGA-B8-A54E-01,TCGA-BP-4330-01,4,positive,2,2,2,1,1,2,2,2,3,2,2,3,2,2,1
TCGA-B8-A54E-01,TCGA-BP-4330-01,5,positive,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1
TCGA-B8-A54E-01,TCGA-BP-4330-01,6,positive,3,3,1,3,1,3,1,1,1,1,3,1,1,3,1
TCGA-B8-A54E-01,TCGA-BP-4330-01,7,positive,4,4,0,4,1,4,0,0,0,0,4,0,0,4,1
TCGA-B8-A54E-01,TCGA-BP-4330-01,8,positive,4,4,0,4,0,4,0,0,0,0,4,0,0,4,1
TCGA-B8-A54E-01,TCGA-BP-4330-01,9,positive,4,4,0,4,0,4,0,0,0,0,4,0,0,4,0
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,0,positive,4,4,4,0,0,0,0,0,4,0,4,0,4,4,4
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,1,positive,4,4,4,0,0,0,0,0,4,0,4,0,4,4,4
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,2,positive,3,4,3,0,0,0,1,0,4,0,4,0,4,4,4
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,3,positive,2,3,2,1,1,1,1,1,3,1,3,1,3,3,3
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,4,positive,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,5,positive,1,2,1,2,2,3,3,2,2,2,1,2,2,2,1
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,6,positive,1,1,1,3,3,3,3,3,1,3,1,3,1,1,1
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,7,positive,1,0,1,4,4,4,3,4,0,4,0,4,0,0,0
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,8,positive,1,0,1,4,4,4,4,4,0,4,0,4,0,0,0
TCGA-B8-A54F-01,TCGA-G6-A5PC-01,9,positive,1,0,1,4,4,4,4,4,0,4,0,4,0,0,0
TCGA-B8-A54G-01,TCGA-B8-A54D-01,0,positive,4,4,3,4,4,4,4,4,4,4,0,4,0,0,0
TCGA-B8-A54G-01,TCGA-B8-A54D-01,1,positive,4,4,2,4,4,4,4,4,4,4,0,4,0,0,0
TCGA-B8-A54G-01,TCGA-B8-A54D-01,2,positive,3,4,0,4,3,4,4,4,4,3,0,4,0,0,0
TCGA-B8-A54G-01,TCGA-B8-A54D-01,3,positive,3,3,0,3,3,3,3,3,3,3,1,3,1,1,1
TCGA-B8-A54G-01,TCGA-B8-A54D-01,4,positive,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A54G-01,TCGA-B8-A54D-01,5,positive,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2
TCGA-B8-A54G-01,TCGA-B8-A54D-01,6,positive,1,1,2,1,1,1,1,1,1,1,3,1,3,3,3
TCGA-B8-A54G-01,TCGA-B8-A54D-01,7,positive,0,0,3,0,0,0,0,0,0,0,4,0,4,4,3
TCGA-B8-A54G-01,TCGA-B8-A54D-01,8,positive,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4
TCGA-B8-A54G-01,TCGA-B8-A54D-01,9,positive,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4
TCGA-B8-A54H-01,TCGA-CJ-4870-01,0,positive,4,4,4,0,4,4,4,0,4,0,0,4,0,0,0
TCGA-B8-A54H-01,TCGA-CJ-4870-01,1,positive,4,4,4,0,4,4,4,0,4,0,0,4,0,0,0
TCGA-B8-A54H-01,TCGA-CJ-4870-01,2,positive,4,4,4,0,4,4,4,0,4,0,0,4,0,0,0
TCGA-B8-A54H-01,TCGA-CJ-4870-01,3,positive,3,3,3,1,3,3,3,1,3,1,1,3,1,1,1
TCGA-B8-A54H-01,TCGA-CJ-4870-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A54H-01,TCGA-CJ-4870-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A54H-01,TCGA-CJ-4870-01,6,positive,1,1,1,3,1,1,1,3,1,3,3,1,3,3,3
TCGA-B8-A54H-01,TCGA-CJ-4870-01,7,positive,0,0,0,4,0,0,0,4,0,4,4,0,4,4,4
TCGA-B8-A54H-01,TCGA-CJ-4870-01,8,positive,0,0,0,4,0,0,0,4,0,4,4,0,4,4,4
TCGA-B8-A54H-01,TCGA-CJ-4870-01,9,positive,0,0,0,4,0,0,0,4,0,4,4,0,4,4,4
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,0,positive,0,4,0,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,1,positive,0,4,0,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,2,positive,0,4,0,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,3,positive,1,3,1,3,1,1,1,1,1,3,3,1,3,3,3
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,6,positive,3,1,3,1,3,3,3,3,3,1,1,3,1,1,1
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,7,positive,4,0,4,0,4,4,4,4,4,0,0,4,0,0,0
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,8,positive,4,0,4,0,4,4,4,4,4,0,0,4,0,0,0
TCGA-B8-A54I-01,TCGA-DV-A4VX-01,9,positive,4,0,4,0,4,4,4,4,4,0,0,4,0,0,0
TCGA-B8-A54K-01,TCGA-B0-5100-01,0,positive,0,0,4,4,0,4,4,0,0,4,0,0,0,4,4
TCGA-B8-A54K-01,TCGA-B0-5100-01,1,positive,0,0,3,4,0,4,4,0,0,4,0,0,0,4,4
TCGA-B8-A54K-01,TCGA-B0-5100-01,2,positive,1,0,1,3,0,3,4,0,0,3,0,0,0,4,4
TCGA-B8-A54K-01,TCGA-B0-5100-01,3,positive,1,1,0,1,1,1,3,1,1,3,1,1,0,3,3
TCGA-B8-A54K-01,TCGA-B0-5100-01,4,positive,2,2,0,1,2,1,3,2,2,2,2,2,1,2,2
TCGA-B8-A54K-01,TCGA-B0-5100-01,5,positive,3,2,1,1,2,1,2,2,2,1,2,2,2,2,2
TCGA-B8-A54K-01,TCGA-B0-5100-01,6,positive,3,3,1,1,3,1,1,3,3,1,3,3,3,1,1
TCGA-B8-A54K-01,TCGA-B0-5100-01,7,positive,3,4,2,1,4,1,0,4,4,1,4,4,4,0,0
TCGA-B8-A54K-01,TCGA-B0-5100-01,8,positive,4,4,3,1,4,1,0,4,4,0,4,4,4,0,0
TCGA-B8-A54K-01,TCGA-B0-5100-01,9,positive,4,4,4,1,4,1,0,4,4,0,4,4,4,0,0
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,0,positive,4,4,4,0,4,4,4,4,0,4,4,4,0,0,4
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,1,positive,4,4,4,0,4,4,4,4,0,4,4,4,0,0,4
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,2,positive,4,4,4,0,4,4,4,4,0,4,4,4,0,0,4
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,3,positive,3,3,3,1,3,3,3,3,1,3,3,3,1,1,3
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,6,positive,1,1,1,3,1,1,1,1,3,1,1,1,3,3,1
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,7,positive,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,8,positive,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0
TCGA-B8-A7U6-01,TCGA-CJ-4870-01,9,positive,0,0,0,4,0,0,0,0,4,0,0,0,4,4,0
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,0,positive,2,4,4,0,4,4,4,4,0,4,4,4,4,0,0
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,1,positive,3,4,4,0,4,4,4,4,0,4,4,4,4,0,0
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,2,positive,3,4,4,0,4,4,3,4,0,4,4,4,4,0,0
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,3,positive,3,3,3,1,3,3,3,3,1,3,3,3,3,1,1
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,4,positive,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,5,positive,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,6,positive,3,1,1,3,1,1,1,1,3,1,1,1,1,3,3
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,7,positive,2,0,0,3,0,0,1,0,4,0,0,0,0,4,4
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,8,positive,1,0,0,4,0,0,0,0,4,0,0,0,0,4,4
TCGA-B8-A8YJ-01,TCGA-CJ-4870-01,9,positive,0,0,0,4,0,0,0,0,4,0,0,0,0,4,4
TCGA-BP-4161-01,TCGA-B2-3923-01,0,negative,4,4,0,4,4,4,4,4,0,2,1,4,0,0,0
TCGA-BP-4161-01,TCGA-B2-3923-01,1,negative,4,4,0,4,4,4,4,4,0,1,1,4,0,0,0
TCGA-BP-4161-01,TCGA-B2-3923-01,2,negative,3,4,0,3,4,4,4,3,1,0,0,4,0,0,0
TCGA-BP-4161-01,TCGA-B2-3923-01,3,negative,3,3,1,3,3,3,3,3,1,0,0,3,1,1,1
TCGA-BP-4161-01,TCGA-B2-3923-01,4,negative,2,2,2,2,2,3,2,2,1,0,1,2,2,2,1
TCGA-BP-4161-01,TCGA-B2-3923-01,5,negative,2,2,2,2,2,2,1,1,1,1,2,1,3,2,2
TCGA-BP-4161-01,TCGA-B2-3923-01,6,negative,1,1,3,1,1,1,1,1,2,2,3,1,3,3,3
TCGA-BP-4161-01,TCGA-B2-3923-01,7,negative,1,0,4,1,0,1,0,1,3,3,4,0,4,4,3
TCGA-BP-4161-01,TCGA-B2-3923-01,8,negative,0,0,4,0,0,0,0,0,4,4,4,0,4,4,4
TCGA-BP-4161-01,TCGA-B2-3923-01,9,negative,0,0,4,0,0,0,0,0,4,4,4,0,4,4,4
TCGA-BP-4161-01,TCGA-B4-5832-01,0,positive,4,0,0,4,4,4,0,0,4,0,0,4,0,4,0
TCGA-BP-4161-01,TCGA-B4-5832-01,1,positive,4,0,2,4,4,4,0,0,4,0,0,3,0,4,0
TCGA-BP-4161-01,TCGA-B4-5832-01,2,positive,4,0,4,4,4,4,0,1,4,1,0,1,0,4,1
TCGA-BP-4161-01,TCGA-B4-5832-01,3,positive,3,1,4,3,3,3,1,1,3,1,1,1,1,3,1
TCGA-BP-4161-01,TCGA-B4-5832-01,4,positive,3,2,3,2,3,3,1,2,2,2,2,1,2,3,2
TCGA-BP-4161-01,TCGA-B4-5832-01,5,positive,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2
TCGA-BP-4161-01,TCGA-B4-5832-01,6,positive,1,3,2,1,1,1,3,3,1,3,3,1,3,1,3
TCGA-BP-4161-01,TCGA-B4-5832-01,7,positive,0,4,1,0,0,0,4,4,0,4,4,2,4,0,3
TCGA-BP-4161-01,TCGA-B4-5832-01,8,positive,0,4,1,0,0,0,4,4,0,4,4,2,4,0,4
TCGA-BP-4161-01,TCGA-B4-5832-01,9,positive,0,4,0,0,0,0,4,4,0,4,4,2,4,0,4
TCGA-BP-4162-01,TCGA-CW-5580-01,0,positive,0,0,4,0,4,4,4,0,0,0,0,0,4,4,0
TCGA-BP-4162-01,TCGA-CW-5580-01,1,positive,0,0,4,0,4,4,4,0,0,0,0,0,4,4,0
TCGA-BP-4162-01,TCGA-CW-5580-01,2,positive,0,0,3,0,4,4,4,0,0,0,1,0,3,4,0
TCGA-BP-4162-01,TCGA-CW-5580-01,3,positive,1,1,3,1,3,3,3,1,1,1,1,1,3,3,1
TCGA-BP-4162-01,TCGA-CW-5580-01,4,positive,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2
TCGA-BP-4162-01,TCGA-CW-5580-01,5,positive,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
TCGA-BP-4162-01,TCGA-CW-5580-01,6,positive,3,3,1,3,1,1,1,3,3,3,3,3,1,1,3
TCGA-BP-4162-01,TCGA-CW-5580-01,7,positive,4,4,1,4,0,0,0,4,4,3,3,4,0,1,3
TCGA-BP-4162-01,TCGA-CW-5580-01,8,positive,4,4,0,4,0,0,0,4,4,4,4,4,0,0,4
TCGA-BP-4162-01,TCGA-CW-5580-01,9,positive,4,4,0,4,0,0,0,4,4,4,4,4,0,0,4
TCGA-BP-4169-01,TCGA-A3-3370-01,0,negative,4,4,0,0,4,4,0,0,0,4,4,4,0,0,0
TCGA-BP-4169-01,TCGA-A3-3370-01,1,negative,4,4,0,0,4,4,0,0,0,4,4,4,0,0,0
TCGA-BP-4169-01,TCGA-A3-3370-01,2,negative,4,4,0,0,4,4,0,0,0,4,4,4,0,0,0
TCGA-BP-4169-01,TCGA-A3-3370-01,3,negative,3,3,1,1,3,3,1,1,1,3,3,3,1,1,1
TCGA-BP-4169-01,TCGA-A3-3370-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
